"city","routeuid","routeid","subrouteid","direction","sequence","fromstopid","tostopid","distance","updatetime","etl_dtm"
Kaohsiung,KHH23,"23","23",1,1,,"10002383432",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH23,"23","23",1,2,"10002383432","10002383422",295.72,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH23,"23","23",1,3,"10002383422","10002388202",300.12,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH23,"23","23",1,4,"10002388202","10002383442",486.57,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH23,"23","23",1,5,"10002383442","10002383452",492.97,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH23,"23","23",1,6,"10002383452","10002383462",258.16,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH23,"23","23",1,7,"10002383462","10002383472",235.82,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH23,"23","23",1,8,"10002383472","10002383482",339.86,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH23,"23","23",1,9,"10002383482","10002383492",213.91,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH23,"23","23",1,10,"10002383492","10002383502",374.04,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH23,"23","23",1,11,"10002383502","10002383512",634.34,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH23,"23","23",1,12,"10002383512","10002383522",781.86,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH23,"23","23",1,13,"10002383522","10002383542",350.24,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH23,"23","23",1,14,"10002383542","10002383552",680.28,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH23,"23","23",1,15,"10002383552","10002383562",454.28,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH23,"23","23",1,16,"10002383562","10002383572",368.53,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH23,"23","23",1,17,"10002383572","10002383582",329.56,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH23,"23","23",1,18,"10002383582","100023190152",966.15,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH23,"23","23",1,19,"100023190152","10002383602",272.84,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH23,"23","23",1,20,"10002383602","10002383612",302.42,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH23,"23","23",1,21,"10002383612","10002361982",355.87,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH23,"23","23",1,22,"10002361982","10002385122",991.98,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH23,"23","23",1,23,"10002385122","10002385472",348.96,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH23,"23","23",1,24,"10002385472","10002383622",515.9,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH239,"239","239",0,1,,"100239171341",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH239,"239","239",0,2,"100239171341","10023914181",621.81,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH239,"239","239",0,3,"10023914181","100239176151",137.83,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH239,"239","239",0,4,"100239176151","100239176171",344.04,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH239,"239","239",0,5,"100239176171","100239176161",256.64,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH239,"239","239",0,6,"100239176161","100239176181",541.61,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH239,"239","239",0,7,"100239176181","100239176191",204.05,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH239,"239","239",0,8,"100239176191","100239171361",1205.69,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH239,"239","239",0,9,"100239171361","100239171371",331.54,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH239,"239","239",0,10,"100239171371","100239171381",334.81,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH239,"239","239",0,11,"100239171381","100239171391",301.86,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH239,"239","239",0,12,"100239171391","10023990871",340.58,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH239,"239","239",0,13,"10023990871","100239171411",203.1,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH239,"239","239",0,14,"100239171411","100239171421",370.33,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH239,"239","239",0,15,"100239171421","100239171571",114.35,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH239,"239","239",0,16,"100239171571","100239171831",221.87,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH239,"239","239",0,17,"100239171831","100239171431",162.26,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH239,"239","239",0,18,"100239171431","100239171441",228.53,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH239,"239","239",0,19,"100239171441","100239171451",1128.97,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH239,"239","239",0,20,"100239171451","100239108861",614.35,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH239,"239","239",0,21,"100239108861","10023981241",587.1,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH239,"239","239",0,22,"10023981241","100239171471",289.55,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH239,"239","239",0,23,"100239171471","100239171481",270.32,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.415
Kaohsiung,KHH239,"239","239",0,24,"100239171481","100239171491",329.39,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",0,25,"100239171491","100239171501",287.29,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",0,26,"100239171501","100239171511",401.07,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",0,27,"100239171511","100239171521",327.53,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",0,28,"100239171521","100239171841",245.96,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",0,29,"100239171841","10023981501",1412.65,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",0,30,"10023981501","10023981511",312.64,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",0,31,"10023981511","100239138641",1368.41,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",0,32,"100239138641","100239145351",1667.4,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",0,33,"100239145351","10023981541",691.99,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",0,34,"10023981541","10023981551",847.12,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",0,35,"10023981551","10023981561",481.4,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",0,36,"10023981561","10023981571",316.24,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",0,37,"10023981571","10023981581",711.76,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",0,38,"10023981581","10023981601",245.12,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",0,39,"10023981601","10023981611",599.4,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",0,40,"10023981611","10023981631",625.32,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",0,41,"10023981631","10023981641",192.39,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",0,42,"10023981641","10023981651",723.18,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",0,43,"10023981651","10023981661",471.58,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",0,44,"10023981661","10023981671",794.37,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",0,45,"10023981671","10023981681",473.14,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",0,46,"10023981681","10023981691",398.63,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",0,47,"10023981691","10023981701",575.43,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,1,,"10023981712",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,2,"10023981712","10023981722",576.67,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,3,"10023981722","10023981732",505.59,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,4,"10023981732","10023981742",408.54,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,5,"10023981742","10023981752",706.58,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,6,"10023981752","10023981762",551.42,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,7,"10023981762","10023981772",725.2,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,8,"10023981772","10023981782",366.35,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,9,"10023981782","10023981802",448.43,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,10,"10023981802","10023981812",553.27,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,11,"10023981812","10023981832",190.19,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,12,"10023981832","10023981842",828.92,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,13,"10023981842","10023981852",357.45,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,14,"10023981852","10023981862",565.72,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,15,"10023981862","10023981872",713.91,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,16,"10023981872","100239145922",729.44,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,17,"100239145922","100239138812",1656.46,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,18,"100239138812","10023981902",1328.62,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,19,"10023981902","10023981912",362.51,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,20,"10023981912","100239170862",1361.47,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,21,"100239170862","100239171172",235.87,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,22,"100239171172","100239171182",345.71,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,23,"100239171182","100239171192",396.2,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,24,"100239171192","100239171202",259.73,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,25,"100239171202","100239171212",345.63,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,26,"100239171212","100239171222",279.17,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,27,"100239171222","100239124442",288.04,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,28,"100239124442","100239108862",585.44,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,29,"100239108862","100239171242",573.64,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,30,"100239171242","100239171252",1176.14,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,31,"100239171252","100239171262",237.54,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,32,"100239171262","100239170952",155.12,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,33,"100239170952","100239171122",178.13,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,34,"100239171122","100239171272",156.16,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,35,"100239171272","100239171282",363.87,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,36,"100239171282","10023991242",212.3,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,37,"10023991242","100239171302",349.85,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,38,"100239171302","100239171312",264.04,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,39,"100239171312","100239171322",364.04,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,40,"100239171322","100239171332",318.07,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,41,"100239171332","100239176582",1209.23,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,42,"100239176582","100239176592",232.17,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,43,"100239176592","100239176612",580.62,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,44,"100239176612","100239176602",271.08,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,45,"100239176602","100239176622",252.75,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,46,"100239176622","10023914192",193.87,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH239,"239","239",1,47,"10023914192","100239171352",590.45,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",0,1,,"100024123031",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",0,2,"100024123031","100024123041",314.55,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",0,3,"100024123041","100024146991",859.43,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",0,4,"100024146991","100024148691",916.74,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",0,5,"100024148691","100024123071",2017.89,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",0,6,"100024123071","10002483751",299.15,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",0,7,"10002483751","10002461851",518.15,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",0,8,"10002461851","10002460531",395.28,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",0,9,"10002460531","100024105401",366.62,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",0,10,"100024105401","10002484491",441.77,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",0,11,"10002484491","100024105421",487.92,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",0,12,"100024105421","100024146981",300.2,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",0,13,"100024146981","1000247791",160.59,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",0,14,"1000247791","100024131151",105.71,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",0,15,"100024131151","100024105441",332.96,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",0,16,"100024105441","100024190281",633.86,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",0,17,"100024190281","100024105451",177.23,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",0,18,"100024105451","100024148621",302.57,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",0,19,"100024148621","10002438571",714.58,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",0,20,"10002438571","100024146971",860.48,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",0,21,"100024146971","100024105491",251.75,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",0,22,"100024105491","100024105501",312.61,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",0,23,"100024105501","1000244221",725.61,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",0,24,"1000244221","1000244261",337.07,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",0,25,"1000244261","1000244271",252.01,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",0,26,"1000244271","100024105521",345.37,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",0,27,"100024105521","100024105531",374.61,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",0,28,"100024105531","100024105541",405.41,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",0,29,"100024105541","100024105551",316.18,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",0,30,"100024105551","10002446291",329.09,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",0,31,"10002446291","100024105571",321.37,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",0,32,"100024105571","100024105591",440.72,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",0,33,"100024105591","100024105601",312.01,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",0,34,"100024105601","100024105611",300.18,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",0,35,"100024105611","10002436541",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",1,1,,"10002436512",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",1,2,"10002436512","10002435922",254.43,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",1,3,"10002435922","10002441352",415.57,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",1,4,"10002441352","10002462162",744.18,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",1,5,"10002462162","10002444292",222.27,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",1,6,"10002444292","10002439292",541.93,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",1,7,"10002439292","10002446292",318.45,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",1,8,"10002446292","10002446352",334.49,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",1,9,"10002446352","10002439422",327.96,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",1,10,"10002439422","10002439442",494.87,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",1,11,"10002439442","10002461842",282.54,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",1,12,"10002461842","1000248202",348.48,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",1,13,"1000248202","1000248192",249.83,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",1,14,"1000248192","1000248122",306.75,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",1,15,"1000248122","100024105992",795.97,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",1,16,"100024105992","100024106002",245.57,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",1,17,"100024106002","100024123192",346.72,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",1,18,"100024123192","10002437452",770.67,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",1,19,"10002437452","10002462252",751.26,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",1,20,"10002462252","10002484532",314.59,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",1,21,"10002484532","100024190292",136.94,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
Kaohsiung,KHH24,"24","24",1,22,"100024190292","10002484522",654.23,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.416
